revision,workload,seed,entries,allocated_handles,writers,repeat,seconds,ops,p50_ns,p95_ns,p99_ns,peak_rss_bytes,arena_bytes,bytes_per_handle,result_hash,errors,active_scan_ns,frozen_first_scan_ns,frozen_ready_scan_ns,phase,elapsed_ns,index_insert_ns,allocate_and_insert_ns,active_scan_ns_phase,freeze_prepare_ns,first_frozen_scan_ns,ready_frozen_scan_ns
candidate,random,20260922,131072,131072,1,0,0.0266888,131072,NA,NA,NA,24494080,17681336,134,454339457082336225,0,7671833,7658833,6269584,memtable,26688834,26688834,26688834,7671833,1260875,7658833,6269584
